Water RowID,SiteID,Date.Time,Water BP psi,Water Temp C,Air BP psi,Water Level ft,Air Temp C,Discrete Water Temp C,Discrete Air Temp C,Discrete Water Level ft,Water Logger ID
1,ECO66G12,4/26/2013 10:30,14.8024,10.063,14.3638,0.985,15.282,10.055,15.24,0.98,10229557
2,ECO66G12,4/26/2013 11:00,14.7461,10.357,14.3644,0.854,14.134,,,,10229557
3,ECO66G12,4/26/2013 11:30,14.7428,10.748,14.3603,0.855,14.23,,,,10229557
4,ECO66G12,4/26/2013 12:00,14.7441,11.139,14.3627,0.853,15.473,,,,10229557
5,ECO66G12,4/26/2013 12:30,14.7431,11.528,14.3612,0.854,17.284,,,,10229557
6,ECO66G12,4/26/2013 13:00,14.7421,11.916,14.3628,0.848,18.806,,,,10229557
7,ECO66G12,4/26/2013 13:30,14.7453,12.207,14.3629,0.855,19.662,,,,10229557
8,ECO66G12,4/26/2013 14:00,14.7351,12.594,14.3537,0.853,20.424,,,,10229557
9,ECO66G12,4/26/2013 14:30,14.7315,12.883,14.3484,0.857,20.71,,,,10229557
10,ECO66G12,4/26/2013 15:00,14.7234,13.173,14.3426,0.852,20.901,,,,10229557
11,ECO66G12,4/26/2013 15:30,14.7171,13.365,14.3331,0.859,20.805,,,,10229557
12,ECO66G12,4/26/2013 16:00,14.7109,13.558,14.3302,0.852,21.091,,,,10229557
13,ECO66G12,4/26/2013 16:30,14.702,13.654,14.3215,0.851,21.569,,,,10229557
14,ECO66G12,4/26/2013 17:00,14.6978,13.75,14.3152,0.856,21.282,,,,10229557
15,ECO66G12,4/26/2013 17:30,14.6913,13.846,14.3164,0.838,21.473,,,,10229557
16,ECO66G12,4/26/2013 18:00,14.7051,13.846,14.3239,0.853,20.805,,,,10229557
17,ECO66G12,4/26/2013 18:30,14.7119,13.846,14.3294,0.856,19.758,,,,10229557
18,ECO66G12,4/26/2013 19:00,14.7368,13.75,14.3538,0.857,18.426,,,,10229557
19,ECO66G12,4/26/2013 19:30,14.7413,13.75,14.3564,0.861,17.665,,,,10229557
20,ECO66G12,4/26/2013 20:00,14.7392,13.75,14.3551,0.859,16.999,,,,10229557
21,ECO66G12,4/26/2013 20:30,14.7113,13.654,14.3289,0.856,15.951,,,,10229557
22,ECO66G12,4/26/2013 21:00,14.6812,13.558,14.2999,0.853,15.187,,,,10229557
23,ECO66G12,4/26/2013 21:30,14.6994,13.558,14.3178,0.854,14.325,,,,10229557
24,ECO66G12,4/26/2013 22:00,14.7174,13.461,14.3351,0.855,13.75,,,,10229557
25,ECO66G12,4/26/2013 22:30,14.7241,13.365,14.341,0.857,13.173,,,,10229557
26,ECO66G12,4/26/2013 23:00,14.7421,13.269,14.3606,0.853,12.594,,,,10229557
27,ECO66G12,4/26/2013 23:30,14.7416,13.173,14.3558,0.863,12.11,,,,10229557
28,ECO66G12,4/27/2013 0:00,14.7325,13.173,14.3452,0.867,11.819,,,,10229557
29,ECO66G12,4/27/2013 0:30,14.739,13.076,14.3515,0.867,11.722,,,,10229557
30,ECO66G12,4/27/2013 1:00,14.7457,12.98,14.3587,0.866,11.819,,,,10229557
31,ECO66G12,4/27/2013 1:30,14.7572,12.98,14.3656,0.877,11.819,,,,10229557
32,ECO66G12,4/27/2013 2:00,14.7637,12.883,14.37,0.881,11.819,,,,10229557
33,ECO66G12,4/27/2013 2:30,14.7541,12.787,14.3519,0.901,11.819,,,,10229557
34,ECO66G12,4/27/2013 3:00,14.7588,12.787,14.3447,0.928,11.722,,,,10229557
35,ECO66G12,4/27/2013 3:30,14.7447,12.69,14.3271,0.936,11.819,,,,10229557
36,ECO66G12,4/27/2013 4:00,14.7377,12.69,14.3175,0.943,11.722,,,,10229557
37,ECO66G12,4/27/2013 4:30,14.7718,12.594,14.3374,0.975,11.625,,,,10229557
38,ECO66G12,4/27/2013 5:00,14.7856,12.594,14.3351,1.012,11.625,,,,10229557
39,ECO66G12,4/27/2013 5:30,14.7991,12.497,14.3392,1.034,11.528,,,,10229557
40,ECO66G12,4/27/2013 6:00,14.7876,12.497,14.3204,1.051,11.431,,,,10229557
41,ECO66G12,4/27/2013 6:30,14.7965,12.401,14.3194,1.074,11.236,,,,10229557
42,ECO66G12,4/27/2013 7:00,14.7965,12.401,14.3154,1.083,11.334,,,,10229557
43,ECO66G12,4/27/2013 7:30,14.8056,12.401,14.3228,1.087,11.431,,,,10229557
44,ECO66G12,4/27/2013 8:00,14.8075,12.304,14.321,1.095,11.528,,,,10229557
45,ECO66G12,4/27/2013 8:30,14.803,12.304,14.3146,1.1,11.625,,,,10229557
46,ECO66G12,4/27/2013 9:00,14.7983,12.304,14.3107,1.098,11.722,,,,10229557
47,ECO66G12,4/27/2013 9:30,14.7892,12.304,14.309,1.081,11.819,,,,10229557
48,ECO66G12,4/27/2013 10:00,14.7915,12.304,14.3129,1.077,11.722,,,,10229557
49,ECO66G12,4/27/2013 10:30,14.796,12.304,14.3187,1.074,11.528,,,,10229557
50,ECO66G12,4/27/2013 11:00,14.7915,12.304,14.32,1.061,11.334,,,,10229557
51,ECO66G12,4/27/2013 11:30,14.8007,12.304,14.33,1.059,11.528,,,,10229557
52,ECO66G12,4/27/2013 12:00,14.8053,12.304,14.3368,1.054,11.528,,,,10229557
53,ECO66G12,4/27/2013 12:30,14.8026,12.207,14.3328,1.057,11.625,,,,10229557
54,ECO66G12,4/27/2013 13:00,14.7892,12.304,14.3197,1.056,11.722,,,,10229557
55,ECO66G12,4/27/2013 13:30,14.7778,12.304,14.3112,1.05,11.819,,,,10229557
56,ECO66G12,4/27/2013 14:00,14.7915,12.304,14.3271,1.045,11.819,,,,10229557
57,ECO66G12,4/27/2013 14:30,14.7801,12.304,14.3175,1.04,11.722,,,,10229557
58,ECO66G12,4/27/2013 15:00,14.7686,12.304,14.3004,1.053,11.916,,,,10229557
59,ECO66G12,4/27/2013 15:30,14.7619,12.401,14.2956,1.049,12.304,,,,10229557
60,ECO66G12,4/27/2013 16:00,14.7509,12.497,14.2887,1.04,12.69,,,,10229557
61,ECO66G12,4/27/2013 16:30,14.744,12.497,14.2836,1.035,12.594,,,,10229557
62,ECO66G12,4/27/2013 17:00,14.7395,12.497,14.2785,1.037,12.497,,,,10229557
63,ECO66G12,4/27/2013 17:30,14.7395,12.497,14.2768,1.041,12.594,,,,10229557
64,ECO66G12,4/27/2013 18:00,14.7237,12.594,14.2665,1.028,12.787,,,,10229557
65,ECO66G12,4/27/2013 18:30,14.7145,12.594,14.2582,1.026,13.365,,,,10229557
66,ECO66G12,4/27/2013 19:00,14.7192,12.594,14.2572,1.039,13.173,,,,10229557
67,ECO66G12,4/27/2013 19:30,14.7099,12.594,14.254,1.025,12.98,,,,10229557
68,ECO66G12,4/27/2013 20:00,14.7099,12.594,14.2517,1.03,12.98,,,,10229557
69,ECO66G12,4/27/2013 20:30,14.7077,12.594,14.2489,1.032,12.883,,,,10229557
70,ECO66G12,4/27/2013 21:00,14.6984,12.594,14.2411,1.028,12.69,,,,10229557
71,ECO66G12,4/27/2013 21:30,14.6939,12.594,14.236,1.03,12.594,,,,10229557
72,ECO66G12,4/27/2013 22:00,14.6825,12.594,14.2292,1.019,12.594,,,,10229557
73,ECO66G12,4/27/2013 22:30,14.7007,12.594,14.245,1.025,12.594,,,,10229557
74,ECO66G12,4/27/2013 23:00,14.6984,12.594,14.2388,1.034,12.69,,,,10229557
75,ECO66G12,4/27/2013 23:30,14.7007,12.594,14.2405,1.035,12.594,,,,10229557
76,ECO66G12,4/28/2013 0:00,14.6962,12.594,14.2366,1.034,12.69,,,,10229557
77,ECO66G12,4/28/2013 0:30,14.6984,12.594,14.2415,1.027,12.787,,,,10229557
78,ECO66G12,4/28/2013 1:00,14.6939,12.594,14.237,1.027,12.787,,,,10229557
79,ECO66G12,4/28/2013 1:30,14.6825,12.594,14.2263,1.026,12.883,,,,10229557
80,ECO66G12,4/28/2013 2:00,14.6801,12.594,14.2234,1.027,12.787,,,,10229557
81,ECO66G12,4/28/2013 2:30,14.6801,12.594,14.2227,1.029,13.076,,,,10229557
82,ECO66G12,4/28/2013 3:00,14.6733,12.594,14.2137,1.034,13.076,,,,10229557
83,ECO66G12,4/28/2013 3:30,14.6595,12.594,14.2028,1.027,13.173,,,,10229557
84,ECO66G12,4/28/2013 4:00,14.6549,12.594,14.1999,1.023,13.461,,,,10229557
85,ECO66G12,4/28/2013 4:30,14.6572,12.594,14.2027,1.022,13.558,,,,10229557
86,ECO66G12,4/28/2013 5:00,14.653,12.69,14.2031,1.011,13.654,,,,10229557
87,ECO66G12,4/28/2013 5:30,14.6552,12.69,14.1992,1.025,13.75,,,,10229557
88,ECO66G12,4/28/2013 6:00,14.653,12.69,14.2014,1.015,13.75,,,,10229557
89,ECO66G12,4/28/2013 6:30,14.6919,12.69,14.2349,1.028,13.654,,,,10229557
90,ECO66G12,4/28/2013 7:00,14.6965,12.69,14.2339,1.041,13.461,,,,10229557
91,ECO66G12,4/28/2013 7:30,14.6922,12.787,14.2192,1.064,13.269,,,,10229557
92,ECO66G12,4/28/2013 8:00,14.7015,12.787,14.2215,1.08,13.269,,,,10229557
93,ECO66G12,4/28/2013 8:30,14.7289,12.787,14.2273,1.13,13.076,,,,10229557
94,ECO66G12,4/28/2013 9:00,14.7656,12.787,14.2312,1.206,12.98,,,,10229557
95,ECO66G12,4/28/2013 9:30,14.7928,12.69,14.2252,1.283,12.69,,,,10229557
96,ECO66G12,4/28/2013 10:00,14.8272,12.69,14.223,1.367,12.69,,,,10229557
97,ECO66G12,4/28/2013 10:30,14.8616,12.69,14.2185,1.457,12.69,,,,10229557
98,ECO66G12,4/28/2013 11:00,14.9052,12.69,14.2189,1.557,12.787,,,,10229557
99,ECO66G12,4/28/2013 11:30,14.958,12.69,14.2172,1.683,12.883,,,,10229557
100,ECO66G12,4/28/2013 12:00,14.9994,12.69,14.2127,1.788,12.883,,,,10229557
101,ECO66G12,4/28/2013 12:30,15.0406,12.69,14.2114,1.886,13.076,,,,10229557
102,ECO66G12,4/28/2013 13:00,15.0498,12.69,14.2038,1.925,13.365,,,,10229557
103,ECO66G12,4/28/2013 13:30,15.0662,12.787,14.2078,1.954,13.654,,,,10229557
104,ECO66G12,4/28/2013 14:00,15.0639,12.787,14.2099,1.944,13.654,,,,10229557
105,ECO66G12,4/28/2013 14:30,15.0571,12.787,14.2067,1.935,13.461,,,,10229557
106,ECO66G12,4/28/2013 15:00,15.073,12.787,14.2021,1.983,13.461,,,,10229557
107,ECO66G12,4/28/2013 15:30,15.0868,12.787,14.2072,2.003,13.558,,,,10229557
108,ECO66G12,4/28/2013 16:00,15.1034,12.883,14.1959,2.067,13.558,,,,10229557
109,ECO66G12,4/28/2013 16:30,15.1171,12.883,14.1845,2.125,13.558,,,,10229557
110,ECO66G12,4/28/2013 17:00,15.1631,12.883,14.1941,2.209,13.654,,,,10229557
111,ECO66G12,4/28/2013 17:30,15.225,12.883,14.1964,2.347,13.654,,,,10229557
112,ECO66G12,4/28/2013 18:00,15.1746,12.883,14.1822,2.263,13.558,,,,10229557
113,ECO66G12,4/28/2013 18:30,15.2435,12.883,14.1699,2.451,13.365,,,,10229557
114,ECO66G12,4/28/2013 19:00,15.2757,12.883,14.1716,2.521,13.269,,,,10229557
115,ECO66G12,4/28/2013 19:30,15.2757,12.883,14.178,2.506,13.173,,,,10229557
116,ECO66G12,4/28/2013 20:00,15.2572,12.883,14.1684,2.486,13.076,,,,10229557
117,ECO66G12,4/28/2013 20:30,15.2411,12.883,14.1774,2.428,13.076,,,,10229557
118,ECO66G12,4/28/2013 21:00,15.2294,12.787,14.186,2.381,12.98,,,,10229557
119,ECO66G12,4/28/2013 21:30,15.204,12.787,14.1928,2.307,12.98,,,,10229557
120,ECO66G12,4/28/2013 22:00,15.165,12.787,14.1877,2.228,12.883,,,,10229557
121,ECO66G12,4/28/2013 22:30,15.1535,12.787,14.1901,2.196,12.883,,,,10229557
122,ECO66G12,4/28/2013 23:00,15.1283,12.787,14.1895,2.14,12.787,,,,10229557
123,ECO66G12,4/28/2013 23:30,15.1052,12.787,14.1885,2.089,12.594,,,,10229557
124,ECO66G12,4/29/2013 0:00,15.0662,12.787,14.1861,2.004,12.594,,,,10229557
125,ECO66G12,4/29/2013 0:30,15.0455,12.787,14.1857,1.957,12.497,,,,10229557
126,ECO66G12,4/29/2013 1:00,15.0226,12.787,14.188,1.899,12.497,,,,10229557
127,ECO66G12,4/29/2013 1:30,15.1141,12.69,14.1898,2.106,12.401,,,,10229557
128,ECO66G12,4/29/2013 2:00,15.0751,12.69,14.1864,2.024,12.207,,,,10229557
129,ECO66G12,4/29/2013 2:30,15.0774,12.69,14.1895,2.022,11.916,,,,10229557
130,ECO66G12,4/29/2013 3:00,15.0659,12.69,14.1834,2.01,11.625,,,,10229557
131,ECO66G12,4/29/2013 3:30,15.0498,12.69,14.1845,1.97,11.431,,,,10229557
132,ECO66G12,4/29/2013 4:00,15.0475,12.69,14.1869,1.959,11.431,,,,10229557
133,ECO66G12,4/29/2013 4:30,15.0291,12.69,14.1896,1.91,11.528,,,,10229557
134,ECO66G12,4/29/2013 5:00,15.02,12.69,14.1828,1.905,11.528,,,,10229557
135,ECO66G12,4/29/2013 5:30,15.0013,12.594,14.1845,1.858,11.431,,,,10229557
136,ECO66G12,4/29/2013 6:00,14.9989,12.594,14.1818,1.859,11.334,,,,10229557
137,ECO66G12,4/29/2013 6:30,14.9875,12.594,14.1853,1.824,11.139,,,,10229557
138,ECO66G12,4/29/2013 7:00,14.9783,12.594,14.1911,1.79,10.944,,,,10229557
139,ECO66G12,4/29/2013 7:30,14.9872,12.497,14.1996,1.79,10.846,,,,10229557
140,ECO66G12,4/29/2013 8:00,14.9779,12.497,14.2051,1.756,11.041,,,,10229557
141,ECO66G12,4/29/2013 8:30,14.9669,12.594,14.205,1.731,11.431,,,,10229557
142,ECO66G12,4/29/2013 9:00,14.9714,12.594,14.2092,1.732,11.819,,,,10229557
143,ECO66G12,4/29/2013 9:30,14.9691,12.594,14.2096,1.725,12.304,,,,10229557
144,ECO66G12,4/29/2013 10:00,14.9602,12.69,14.2104,1.703,12.883,,,,10229557
145,ECO66G12,4/29/2013 10:30,14.9492,12.787,14.2072,1.685,13.558,,,,10229557
146,ECO66G12,4/29/2013 11:00,14.9472,12.883,14.2115,1.671,13.942,,,,10229557
147,ECO66G12,4/29/2013 11:30,14.9456,13.076,14.2114,1.667,14.325,,,,10229557
148,ECO66G12,4/29/2013 12:00,14.9344,13.173,14.2107,1.643,14.613,,,,10229557
149,ECO66G12,4/29/2013 12:30,14.9347,13.269,14.2069,1.653,15.187,,,,10229557
150,ECO66G12,4/29/2013 13:00,14.9174,13.558,14.205,1.617,15.664,,,,10229557
151,ECO66G12,4/29/2013 13:30,14.902,13.75,14.1985,1.597,16.141,,,,10229557
152,ECO66G12,4/29/2013 14:00,14.8958,13.942,14.1957,1.589,16.903,,,,10229557
153,ECO66G12,4/29/2013 14:30,14.8919,14.134,14.1921,1.588,17.475,,,,10229557
154,ECO66G12,4/29/2013 15:00,14.8877,14.23,14.1886,1.587,17.665,,,,10229557
155,ECO66G12,4/29/2013 15:30,14.8651,14.325,14.1851,1.542,17.855,,,,10229557
156,ECO66G12,4/29/2013 16:00,14.87,14.421,14.1809,1.563,18.331,,,,10229557
157,ECO66G12,4/29/2013 16:30,14.8516,14.421,14.1774,1.529,18.521,,,,10229557
158,ECO66G12,4/29/2013 17:00,14.8493,14.421,14.1706,1.539,18.521,,,,10229557
159,ECO66G12,4/29/2013 17:30,14.842,14.325,14.1686,1.527,18.14,,,,10229557
160,ECO66G12,4/29/2013 18:00,14.8375,14.325,14.1682,1.518,17.665,,,,10229557
161,ECO66G12,4/29/2013 18:30,14.8214,14.325,14.1631,1.492,17.57,,,,10229557
162,ECO66G12,4/29/2013 19:00,14.8165,14.23,14.1638,1.479,17.284,,,,10229557
163,ECO66G12,4/29/2013 19:30,14.8162,14.134,14.1629,1.481,16.713,,,,10229557
164,ECO66G12,4/29/2013 20:00,14.8204,14.038,14.169,1.476,16.141,,,,10229557
165,ECO66G12,4/29/2013 20:30,14.8155,13.942,14.1705,1.462,15.569,,,,10229557
166,ECO66G12,4/29/2013 21:00,14.8197,13.846,14.1741,1.463,14.996,,,,10229557
167,ECO66G12,4/29/2013 21:30,14.824,13.75,14.1818,1.455,14.325,,,,10229557
168,ECO66G12,4/29/2013 22:00,14.8282,13.654,14.1873,1.452,13.654,,,,10229557
169,ECO66G12,4/29/2013 22:30,14.8256,13.558,14.1893,1.441,13.173,,,,10229557
170,ECO66G12,4/29/2013 23:00,14.8184,13.461,14.1895,1.424,12.787,,,,10229557
171,ECO66G12,4/29/2013 23:30,14.8181,13.365,14.1869,1.43,12.304,,,,10229557
172,ECO66G12,4/30/2013 0:00,14.8155,13.269,14.1827,1.433,11.916,,,,10229557
173,ECO66G12,4/30/2013 0:30,14.8059,13.173,14.1834,1.41,11.625,,,,10229557
174,ECO66G12,4/30/2013 1:00,14.8079,13.076,14.1859,1.409,11.236,,,,10229557
175,ECO66G12,4/30/2013 1:30,14.8053,12.98,14.1848,1.405,11.041,,,,10229557
176,ECO66G12,4/30/2013 2:00,14.7957,12.883,14.1815,1.39,10.846,,,,10229557
177,ECO66G12,4/30/2013 2:30,14.7954,12.787,14.1754,1.404,10.553,,,,10229557
178,ECO66G12,4/30/2013 3:00,14.7905,12.69,14.1785,1.385,10.259,,,,10229557
179,ECO66G12,4/30/2013 3:30,14.7853,12.497,14.1792,1.372,9.965,,,,10229557
180,ECO66G12,4/30/2013 4:00,14.7804,12.401,14.1782,1.363,9.768,,,,10229557
181,ECO66G12,4/30/2013 4:30,14.7869,12.304,14.1834,1.366,9.472,,,,10229557
182,ECO66G12,4/30/2013 5:00,14.7822,12.304,14.1851,1.351,9.373,,,,10229557
183,ECO66G12,4/30/2013 5:30,14.7889,12.207,14.188,1.36,9.077,,,,10229557
184,ECO66G12,4/30/2013 6:00,14.784,12.11,14.1893,1.345,8.879,,,,10229557
185,ECO66G12,4/30/2013 6:30,14.7882,12.013,14.1973,1.336,8.68,,,,10229557
186,ECO66G12,4/30/2013 7:00,14.7924,11.916,14.2025,1.334,8.382,,,,10229557
187,ECO66G12,4/30/2013 7:30,14.8012,11.819,14.2088,1.34,8.282,,,,10229557
188,ECO66G12,4/30/2013 8:00,14.7991,11.819,14.2128,1.326,8.182,,,,10229557
189,ECO66G12,4/30/2013 8:30,14.7941,11.722,14.2166,1.306,8.481,,,,10229557
190,ECO66G12,4/30/2013 9:00,14.7941,11.722,14.2175,1.304,9.077,,,,10229557
191,ECO66G12,4/30/2013 9:30,14.7918,11.722,14.2199,1.292,9.965,,,,10229557
192,ECO66G12,4/30/2013 10:00,14.7944,11.819,14.2191,1.301,11.528,,,,10229557
193,ECO66G12,4/30/2013 10:30,14.7952,12.013,14.2188,1.303,13.173,,,,10229557
194,ECO66G12,4/30/2013 11:00,14.782,12.207,14.2196,1.27,14.613,,,,10229557
195,ECO66G12,4/30/2013 11:30,14.783,12.497,14.2166,1.28,16.141,,,,10229557
196,ECO66G12,4/30/2013 12:00,14.784,12.787,14.218,1.279,17.665,,,,10229557
197,ECO66G12,4/30/2013 12:30,14.7715,13.173,14.2122,1.264,19.092,,,,10229557
198,ECO66G12,4/30/2013 13:00,14.7728,13.558,14.2083,1.276,20.424,,,,10229557
199,ECO66G12,4/30/2013 13:30,14.7577,13.846,14.1989,1.263,21.187,,,,10229557
200,ECO66G12,4/30/2013 14:00,14.7543,14.134,14.1972,1.259,21.282,,,,10229557
201,ECO66G12,4/30/2013 14:30,14.748,14.325,14.1959,1.247,21.855,,,,10229557
202,ECO66G12,4/30/2013 15:00,14.7529,14.421,14.198,1.254,22.238,,,,10229557
203,ECO66G12,4/30/2013 15:30,14.7563,14.709,14.1989,1.26,22.812,,,,10229557
204,ECO66G12,4/30/2013 16:00,14.7477,14.9,14.2002,1.237,22.621,,,,10229557
205,ECO66G12,4/30/2013 16:30,14.7389,14.996,14.1938,1.231,22.717,,,,10229557
206,ECO66G12,4/30/2013 17:00,14.7389,14.996,14.1935,1.232,22.238,,,,10229557
207,ECO66G12,4/30/2013 17:30,14.7321,14.996,14.1905,1.223,20.901,,,,10229557
208,ECO66G12,4/30/2013 18:00,14.737,15.091,14.1921,1.231,19.948,,,,10229557
209,ECO66G12,4/30/2013 18:30,14.7344,14.996,14.1912,1.227,19.377,,,,10229557
210,ECO66G12,4/30/2013 19:00,14.7366,14.996,14.1937,1.226,18.996,,,,10229557
211,ECO66G12,4/30/2013 19:30,14.7321,14.996,14.195,1.213,18.426,,,,10229557
212,ECO66G12,4/30/2013 20:00,14.7409,14.9,14.1992,1.223,17.95,,,,10229557
213,ECO66G12,4/30/2013 20:30,14.7477,14.9,14.2012,1.234,17.475,,,,10229557
214,ECO66G12,4/30/2013 21:00,14.7474,14.804,14.2076,1.219,16.999,,,,10229557
215,ECO66G12,4/30/2013 21:30,14.7493,14.709,14.2124,1.212,16.618,,,,10229557
216,ECO66G12,4/30/2013 22:00,14.7467,14.613,14.2194,1.19,16.237,,,,10229557
217,ECO66G12,4/30/2013 22:30,14.7556,14.517,14.2263,1.195,15.855,,,,10229557
218,ECO66G12,4/30/2013 23:00,14.7598,14.421,14.2288,1.199,15.473,,,,10229557
219,ECO66G12,4/30/2013 23:30,14.7529,14.421,14.2285,1.183,14.996,,,,10229557
220,ECO66G12,5/1/2013 0:00,14.7595,14.325,14.231,1.193,14.613,,,,10229557
221,ECO66G12,5/1/2013 0:30,14.7569,14.23,14.2327,1.183,14.517,,,,10229557
222,ECO66G12,5/1/2013 1:00,14.7588,14.134,14.2344,1.183,14.421,,,,10229557
223,ECO66G12,5/1/2013 1:30,14.7657,14.134,14.234,1.2,14.325,,,,10229557
224,ECO66G12,5/1/2013 2:00,14.7561,14.038,14.2327,1.181,14.517,,,,10229557
225,ECO66G12,5/1/2013 2:30,14.747,14.038,14.2285,1.17,14.996,,,,10229557
226,ECO66G12,5/1/2013 3:00,14.7447,14.038,14.2278,1.166,15.282,,,,10229557
227,ECO66G12,5/1/2013 3:30,14.7379,14.038,14.2278,1.15,15.282,,,,10229557
228,ECO66G12,5/1/2013 4:00,14.7402,14.038,14.2273,1.157,15.187,,,,10229557
229,ECO66G12,5/1/2013 4:30,14.7355,14.038,14.2257,1.15,14.9,,,,10229557
230,ECO66G12,5/1/2013 5:00,14.7353,13.942,14.2241,1.153,14.613,,,,10229557
231,ECO66G12,5/1/2013 5:30,14.7421,13.942,14.2289,1.157,14.23,,,,10229557
232,ECO66G12,5/1/2013 6:00,14.7444,13.942,14.2297,1.161,13.942,,,,10229557
233,ECO66G12,5/1/2013 6:30,14.7371,13.846,14.2376,1.126,13.75,,,,10229557
234,ECO66G12,5/1/2013 7:00,14.7441,13.846,14.2411,1.134,13.558,,,,10229557
235,ECO66G12,5/1/2013 7:30,14.7486,13.846,14.2458,1.133,13.558,,,,10229557
236,ECO66G12,5/1/2013 8:00,14.7556,13.846,14.2508,1.138,13.654,,,,10229557
237,ECO66G12,5/1/2013 8:30,14.7647,13.846,14.2608,1.136,13.846,,,,10229557
238,ECO66G12,5/1/2013 9:00,14.7692,13.846,14.2669,1.132,14.134,,,,10229557
239,ECO66G12,5/1/2013 9:30,14.7741,13.942,14.2717,1.132,14.613,,,,10229557
240,ECO66G12,5/1/2013 10:00,14.7605,13.942,14.265,1.116,15.473,,,,10229557
241,ECO66G12,5/1/2013 10:30,14.7657,14.134,14.2645,1.13,16.618,,,,10229557
242,ECO66G12,5/1/2013 11:00,14.766,14.23,14.2703,1.117,17.665,,,,10229557
243,ECO66G12,5/1/2013 11:30,14.7621,14.421,14.271,1.106,18.616,,,,10229557
244,ECO66G12,5/1/2013 12:00,14.7582,14.613,14.2653,1.111,19.662,,,,10229557
245,ECO66G12,5/1/2013 12:30,14.7543,14.804,14.2646,1.103,20.329,,,,10229557
246,ECO66G12,5/1/2013 13:00,14.7524,14.9,14.2627,1.103,20.805,,,,10229557
247,ECO66G12,5/1/2013 13:30,14.755,14.996,14.2649,1.104,20.805,,,,10229557
248,ECO66G12,5/1/2013 14:00,14.7485,15.091,14.2626,1.095,21.187,,,,10229557
249,ECO66G12,5/1/2013 14:30,14.7469,15.282,14.2611,1.094,21.76,,,,10229557
250,ECO66G12,5/1/2013 15:00,14.7471,15.378,14.2611,1.095,22.142,,,,10229557
251,ECO66G12,5/1/2013 15:30,14.7338,15.473,14.2537,1.081,22.046,,,,10229557
252,ECO66G12,5/1/2013 16:00,14.7318,15.569,14.2498,1.086,21.76,,,,10229557
253,ECO66G12,5/1/2013 16:30,14.725,15.569,14.2455,1.08,21.378,,,,10229557
254,ECO66G12,5/1/2013 17:00,14.7226,15.569,14.2421,1.082,21.187,,,,10229557
255,ECO66G12,5/1/2013 17:30,14.7226,15.569,14.2427,1.081,20.901,,,,10229557
256,ECO66G12,5/1/2013 18:00,14.718,15.569,14.2429,1.07,20.519,,,,10229557
257,ECO66G12,5/1/2013 18:30,14.7154,15.473,14.2427,1.064,19.662,,,,10229557
258,ECO66G12,5/1/2013 19:00,14.7154,15.473,14.2395,1.071,19.092,,,,10229557
259,ECO66G12,5/1/2013 19:30,14.7131,15.473,14.2397,1.066,18.711,,,,10229557
260,ECO66G12,5/1/2013 20:00,14.7196,15.378,14.2439,1.071,18.236,,,,10229557
261,ECO66G12,5/1/2013 20:30,14.7216,15.282,14.2487,1.065,17.855,,,,10229557
262,ECO66G12,5/1/2013 21:00,14.7235,15.187,14.2505,1.065,17.379,,,,10229557
263,ECO66G12,5/1/2013 21:30,14.7281,15.187,14.2524,1.071,16.903,,,,10229557
264,ECO66G12,5/1/2013 22:00,14.7324,15.091,14.259,1.066,16.427,,,,10229557
265,ECO66G12,5/1/2013 22:30,14.7344,14.996,14.2648,1.057,16.237,,,,10229557
266,ECO66G12,5/1/2013 23:00,14.7321,14.996,14.2632,1.055,15.951,,,,10229557
267,ECO66G12,5/1/2013 23:30,14.7295,14.9,14.2616,1.053,15.664,,,,10229557
268,ECO66G12,5/2/2013 0:00,14.7337,14.804,14.2616,1.063,15.664,,,,10229557
269,ECO66G12,5/2/2013 0:30,14.731,14.709,14.2621,1.055,15.76,,,,10229557
270,ECO66G12,5/2/2013 1:00,14.7264,14.709,14.2576,1.055,15.76,,,,10229557
271,ECO66G12,5/2/2013 1:30,14.7261,14.613,14.2576,1.054,15.76,,,,10229557
272,ECO66G12,5/2/2013 2:00,14.7257,14.517,14.2569,1.055,16.046,,,,10229557
273,ECO66G12,5/2/2013 2:30,14.7165,14.517,14.2546,1.039,16.046,,,,10229557
274,ECO66G12,5/2/2013 3:00,14.7209,14.421,14.253,1.053,15.76,,,,10229557
275,ECO66G12,5/2/2013 3:30,14.7136,14.325,14.2465,1.051,15.378,,,,10229557
276,ECO66G12,5/2/2013 4:00,14.7136,14.325,14.2482,1.047,15.282,,,,10229557
277,ECO66G12,5/2/2013 4:30,14.7064,14.23,14.2472,1.033,15.091,,,,10229557
278,ECO66G12,5/2/2013 5:00,14.7129,14.134,14.2524,1.036,14.804,,,,10229557
279,ECO66G12,5/2/2013 5:30,14.7129,14.134,14.2514,1.038,14.613,,,,10229557
280,ECO66G12,5/2/2013 6:00,14.7149,14.038,14.2505,1.045,14.038,,,,10229557
281,ECO66G12,5/2/2013 6:30,14.7103,14.038,14.253,1.028,13.654,,,,10229557
282,ECO66G12,5/2/2013 7:00,14.7145,13.942,14.2543,1.035,13.461,,,,10229557
283,ECO66G12,5/2/2013 7:30,14.7122,13.942,14.251,1.037,13.269,,,,10229557
284,ECO66G12,5/2/2013 8:00,14.7119,13.846,14.2533,1.031,13.269,,,,10229557
